Sampling_date	Sampling_time	Sampling_datetime	Day	Media	Condition	replicate	chlamy_bact_ratio	Measurement_type	Wavelength	Row	Column	Measurement	Filename	t (h)	Well	Sample	alsphere_ID	Kingdom	Phylum	Class	Order	Family	Genus	Measurement_blank_average	Measurement_fixed
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	9	0.11479999870061874	day-7_sc+sup_low-high_rep-1.xlsx	161.0	E9	ICL_103	Chlamy8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	0.11114444500870174	0.0036555536919170017
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	9	0.11479999870061874	day-7_sc+sup_low-high_rep-1.xlsx	161.0	F9	ICL_108	Chlamy13	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11114444500870174	0.0036555536919170017
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	9	0.12200000137090683	day-7_sc+sup_low-high_rep-1.xlsx	161.0	G9	ICL_112	Chlamy19	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11114444500870174	0.010855556362205088
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	9	0.11590000241994858	day-7_sc+sup_low-high_rep-1.xlsx	161.0	H9	ICL_114B	Chlamy23	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	0.11114444500870174	0.004755557411246836
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	A	10	0.11469999700784683	day-7_sc+sup_low-high_rep-1.xlsx	161.0	A10	ICL_115	Chlamy24	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.11114444500870174	0.00355555199914509
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	B	10	0.11739999800920486	day-7_sc+sup_low-high_rep-1.xlsx	161.0	B10	ICL_117	Chlamy26	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11114444500870174	0.006255553000503122
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	10	0.11909999698400497	day-7_sc+sup_low-high_rep-1.xlsx	161.0	C10	ICL_118B	Chlamy28	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	0.11114444500870174	0.007955551975303232
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	10	0.11649999767541885	day-7_sc+sup_low-high_rep-1.xlsx	161.0	D10	ICL_132	Chlamy44	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11114444500870174	0.005355552666717112
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	10	0.11630000174045563	day-7_sc+sup_low-high_rep-1.xlsx	161.0	E10	ICL_139A	Chlamy49	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	0.11114444500870174	0.005155556731753885
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	10	0.11800000071525574	day-7_sc+sup_low-high_rep-1.xlsx	161.0	F10	ICL_144	Chlamy52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11114444500870174	0.006855555706553995
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	10	0.11800000071525574	day-7_sc+sup_low-high_rep-1.xlsx	161.0	F10	ICL_144	Chlamy52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11114444500870174	0.006855555706553995
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	10	0.12240000069141388	day-7_sc+sup_low-high_rep-1.xlsx	161.0	G10	ICL_160	Chlamy74	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	0.11114444500870174	0.011255555682712137
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	10	0.11919999867677689	day-7_sc+sup_low-high_rep-1.xlsx	161.0	H10	ICL_172	Chlamy90	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11114444500870174	0.008055553668075144
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	A	11	0.12049999833106995	day-7_sc+sup_low-high_rep-1.xlsx	161.0	A11	ICL_163	Chlamy77	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.11114444500870174	0.009355553322368204
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	B	11	0.12349999696016312	day-7_sc+sup_low-high_rep-1.xlsx	161.0	B11	ICL_170	Chlamy87	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11114444500870174	0.012355551951461374
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	11	0.12080000340938568	day-7_sc+sup_low-high_rep-1.xlsx	161.0	C11	ICL_116	Chlamy25	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11114444500870174	0.009655558400683939
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	11	0.12150000035762787	day-7_sc+sup_low-high_rep-1.xlsx	161.0	D11	ICL_199	Chlamy123	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.11114444500870174	0.010355555348926127
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	11	0.121799997985363	day-7_sc+sup_low-high_rep-1.xlsx	161.0	E11	ICL_201	Chlamy125	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11114444500870174	0.010655552976661264
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	11	0.11810000240802765	day-7_sc+sup_low-high_rep-1.xlsx	161.0	F11	ICL_208B	Chlamy134	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus	0.11114444500870174	0.006955557399325907
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	11	0.12319999933242798	day-7_sc+sup_low-high_rep-1.xlsx	161.0	G11	ICL_41	Chlamy162	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11114444500870174	0.012055554323726236
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	11	0.11720000207424164	day-7_sc+sup_low-high_rep-1.xlsx	161.0	H11	ICL_48	Chlamy165	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11114444500870174	0.006055557065539896
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	A	12	0.11980000138282776	day-7_sc+sup_low-high_rep-1.xlsx	161.0	A12	ICL_60	Chlamy176	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.11114444500870174	0.008655556374126017
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	B	12	0.12449999898672104	day-7_sc+sup_low-high_rep-1.xlsx	161.0	B12	ICL_24	Chlamy149	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.11114444500870174	0.013355553978019297
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	12	0.10849999636411667	day-7_sc+sup_low-high_rep-1.xlsx	161.0	C12	BLANK								0.11114444500870174	-0.0026444486445850734
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	12	0.12639999389648438	day-7_sc+sup_low-high_rep-1.xlsx	161.0	D12	ICL_129A	Chlamy40	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	0.11114444500870174	0.015255548887782633
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	12	0.11879999935626984	day-7_sc+sup_low-high_rep-1.xlsx	161.0	E12	ICL_184BA	Chlamy107	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11114444500870174	0.007655554347568094
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	12	0.11680000275373459	day-7_sc+sup_low-high_rep-1.xlsx	161.0	F12	ICL_20BA	Chlamy135	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.11114444500870174	0.0056555577450328465
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	12	0.11789999902248383	day-7_sc+sup_low-high_rep-1.xlsx	161.0	G12	ICL_162	Chlamy76	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11114444500870174	0.0067555540137820835
23.04.2019	12:54:10	2019-04-23 12:54:10	day-7	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	12	0.10459999740123749	day-7_sc+sup_low-high_rep-1.xlsx	161.0	H12	CHLAMY								0.11114444500870174	-0.006544447607464254
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	A	1	0.11990000307559967	day-1_b+sup_high_rep-1.xlsx	19.0	A1	ICL_186B								0.11190000010861291	0.00800000296698676
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	B	1	0.11940000206232071	day-1_b+sup_high_rep-1.xlsx	19.0	B1	ICL_129B								0.11190000010861291	0.007500001953707799
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	C	1	0.11020000278949738	day-1_b+sup_high_rep-1.xlsx	19.0	C1	ICL_100	Chlamy6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11190000010861291	-0.0016999973191155343
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	D	1	0.12080000340938568	day-1_b+sup_high_rep-1.xlsx	19.0	D1	ICL_101	Chlamy7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.11190000010861291	0.008900003300772771
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	E	1	0.10920000076293945	day-1_b+sup_high_rep-1.xlsx	19.0	E1	ICL_103	Chlamy8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	0.11190000010861291	-0.0026999993456734567
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	F	1	0.11640000343322754	day-1_b+sup_high_rep-1.xlsx	19.0	F1	ICL_108	Chlamy13	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11190000010861291	0.004500003324614629
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	G	1	0.11720000207424164	day-1_b+sup_high_rep-1.xlsx	19.0	G1	ICL_112	Chlamy19	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11190000010861291	0.005300001965628728
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	H	1	0.12269999831914902	day-1_b+sup_high_rep-1.xlsx	19.0	H1	ICL_114B	Chlamy23	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	0.11190000010861291	0.010799998210536108
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	A	2	0.11240000277757645	day-1_b+sup_high_rep-1.xlsx	19.0	A2	ICL_115	Chlamy24	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.11190000010861291	0.0005000026689635367
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	B	2	0.120899997651577	day-1_b+sup_high_rep-1.xlsx	19.0	B2	ICL_117	Chlamy26	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11190000010861291	0.008999997542964086
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	C	2	0.11739999800920486	day-1_b+sup_high_rep-1.xlsx	19.0	C2	ICL_118B	Chlamy28	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	0.11190000010861291	0.005499997900591955
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	D	2	0.11640000343322754	day-1_b+sup_high_rep-1.xlsx	19.0	D2	ICL_132	Chlamy44	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11190000010861291	0.004500003324614629
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	E	2	0.11840000003576279	day-1_b+sup_high_rep-1.xlsx	19.0	E2	ICL_139A	Chlamy49	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	0.11190000010861291	0.006499999927149877
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	F	2	0.11289999634027481	day-1_b+sup_high_rep-1.xlsx	19.0	F2	ICL_144	Chlamy52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11190000010861291	0.000999996231661901
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	F	2	0.11289999634027481	day-1_b+sup_high_rep-1.xlsx	19.0	F2	ICL_144	Chlamy52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11190000010861291	0.000999996231661901
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	G	2	0.1168999969959259	day-1_b+sup_high_rep-1.xlsx	19.0	G2	ICL_160	Chlamy74	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	0.11190000010861291	0.0049999968873129935
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	H	2	0.11959999799728394	day-1_b+sup_high_rep-1.xlsx	19.0	H2	ICL_172	Chlamy90	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11190000010861291	0.007699997888671026
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	A	3	0.11169999837875366	day-1_b+sup_high_rep-1.xlsx	19.0	A3	ICL_163	Chlamy77	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.11190000010861291	-0.0002000017298592477
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	B	3	0.12020000070333481	day-1_b+sup_high_rep-1.xlsx	19.0	B3	ICL_170	Chlamy87	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11190000010861291	0.008300000594721899
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	C	3	0.11569999903440475	day-1_b+sup_high_rep-1.xlsx	19.0	C3	ICL_116	Chlamy25	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11190000010861291	0.003799998925791845
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	D	3	0.11299999803304672	day-1_b+sup_high_rep-1.xlsx	19.0	D3	ICL_199	Chlamy123	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.11190000010861291	0.0010999979244338126
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	E	3	0.11999999731779099	day-1_b+sup_high_rep-1.xlsx	19.0	E3	ICL_201	Chlamy125	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11190000010861291	0.008099997209178075
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	F	3	0.1200999990105629	day-1_b+sup_high_rep-1.xlsx	19.0	F3	ICL_208B	Chlamy134	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus	0.11190000010861291	0.008199998901949987
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	G	3	0.1234000027179718	day-1_b+sup_high_rep-1.xlsx	19.0	G3	ICL_41	Chlamy162	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11190000010861291	0.011500002609358892
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	H	3	0.11739999800920486	day-1_b+sup_high_rep-1.xlsx	19.0	H3	ICL_48	Chlamy165	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11190000010861291	0.005499997900591955
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	A	4	0.1151999980211258	day-1_b+sup_high_rep-1.xlsx	19.0	A4	ICL_60	Chlamy176	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.11190000010861291	0.0032999979125128837
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	B	4	0.1152999997138977	day-1_b+sup_high_rep-1.xlsx	19.0	B4	ICL_24	Chlamy149	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.11190000010861291	0.0033999996052847953
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	C	4	0.11129999905824661	day-1_b+sup_high_rep-1.xlsx	19.0	C4	BLANK								0.11190000010861291	-0.0006000010503662973
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	D	4	0.1136000007390976	day-1_b+sup_high_rep-1.xlsx	19.0	D4	ICL_129A	Chlamy40	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	0.11190000010861291	0.0017000006304846854
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	E	4	0.11389999836683273	day-1_b+sup_high_rep-1.xlsx	19.0	E4	ICL_184BA	Chlamy107	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11190000010861291	0.0019999982582198234
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	F	4	0.11620000004768372	day-1_b+sup_high_rep-1.xlsx	19.0	F4	ICL_20BA	Chlamy135	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.11190000010861291	0.004299999939070806
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	G	4	0.12049999833106995	day-1_b+sup_high_rep-1.xlsx	19.0	G4	ICL_162	Chlamy76	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11190000010861291	0.008599998222457036
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	H	4	0.11320000141859055	day-1_b+sup_high_rep-1.xlsx	19.0	H4	CHLAMY								0.11190000010861291	0.0013000013099776359
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	A	5	0.12060000002384186	day-1_b+sup_high_rep-1.xlsx	19.0	A5	ICL_186B								0.11190000010861291	0.008699999915228948
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	B	5	0.12039999663829803	day-1_b+sup_high_rep-1.xlsx	19.0	B5	ICL_129B								0.11190000010861291	0.008499996529685125
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	C	5	0.11840000003576279	day-1_b+sup_high_rep-1.xlsx	19.0	C5	ICL_100	Chlamy6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11190000010861291	0.006499999927149877
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	D	5	0.12439999729394913	day-1_b+sup_high_rep-1.xlsx	19.0	D5	ICL_101	Chlamy7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.11190000010861291	0.012499997185336217
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	E	5	0.12139999866485596	day-1_b+sup_high_rep-1.xlsx	19.0	E5	ICL_103	Chlamy8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	0.11190000010861291	0.009499998556243047
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	F	5	0.1137000024318695	day-1_b+sup_high_rep-1.xlsx	19.0	F5	ICL_108	Chlamy13	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11190000010861291	0.001800002323256597
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	G	5	0.12389999628067017	day-1_b+sup_high_rep-1.xlsx	19.0	G5	ICL_112	Chlamy19	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11190000010861291	0.011999996172057256
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	H	5	0.12600000202655792	day-1_b+sup_high_rep-1.xlsx	19.0	H5	ICL_114B	Chlamy23	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	0.11190000010861291	0.014100001917945013
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	A	6	0.11959999799728394	day-1_b+sup_high_rep-1.xlsx	19.0	A6	ICL_115	Chlamy24	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.11190000010861291	0.007699997888671026
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	B	6	0.12380000203847885	day-1_b+sup_high_rep-1.xlsx	19.0	B6	ICL_117	Chlamy26	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11190000010861291	0.011900001929865942
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	C	6	0.11840000003576279	day-1_b+sup_high_rep-1.xlsx	19.0	C6	ICL_118B	Chlamy28	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	0.11190000010861291	0.006499999927149877
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	D	6	0.1216999962925911	day-1_b+sup_high_rep-1.xlsx	19.0	D6	ICL_132	Chlamy44	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11190000010861291	0.009799996183978185
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	E	6	0.11140000075101852	day-1_b+sup_high_rep-1.xlsx	19.0	E6	ICL_139A	Chlamy49	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	0.11190000010861291	-0.0004999993575943856
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	F	6	0.11379999667406082	day-1_b+sup_high_rep-1.xlsx	19.0	F6	ICL_144	Chlamy52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11190000010861291	0.0018999965654479117
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	F	6	0.11379999667406082	day-1_b+sup_high_rep-1.xlsx	19.0	F6	ICL_144	Chlamy52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11190000010861291	0.0018999965654479117
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	G	6	0.11779999732971191	day-1_b+sup_high_rep-1.xlsx	19.0	G6	ICL_160	Chlamy74	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	0.11190000010861291	0.005899997221099004
17.04.2019	15:02:57	2019-04-17 15:02:57	day-1	tp	b+sup	rep-1	high	Absorbance	680_nm	H	6	0.1264999955892563	day-1_b+sup_high_rep-1.xlsx	19.0	H6	ICL_172	Chlamy90	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11190000010861291	0.014599995480643377
