,samp_day,t(h),condition,c_b_ratio,replicate,well,content,measurement_type,wavelength,measure,blank_mean,corr_measure
524,2019-04-16 19:30:46,0,b+sup,high,1,E6,ICL_139A,absorbance,750_nm,0.11169999837875366,0.11304444405767652,-0.001344445678922862
525,2019-04-16 19:30:46,0,b+sup,high,1,F6,ICL_144,absorbance,750_nm,0.11460000276565553,0.11304444405767652,0.0015555587079790073
526,2019-04-16 19:30:46,0,b+sup,high,1,G6,ICL_160,absorbance,750_nm,0.12070000171661376,0.11304444405767652,0.0076555576589372315
527,2019-04-16 19:30:46,0,b+sup,high,1,H6,ICL_172,absorbance,750_nm,0.1251000016927719,0.11304444405767652,0.012055557635095387
528,2019-04-16 19:30:46,0,b+sup,high,1,A7,ICL_163,absorbance,750_nm,0.11710000038146973,0.11304444405767652,0.004055556323793202
529,2019-04-16 19:30:46,0,b+sup,high,1,B7,ICL_170,absorbance,750_nm,0.1184000000357628,0.11304444405767652,0.005355555978086277
530,2019-04-16 19:30:46,0,b+sup,high,1,C7,ICL_116,absorbance,750_nm,0.11379999667406082,0.11304444405767652,0.0007555526163842974
531,2019-04-16 19:30:46,0,b+sup,high,1,D7,ICL_199,absorbance,750_nm,0.12479999661445618,0.11304444405767652,0.011755552556779653
532,2019-04-16 19:30:46,0,b+sup,high,1,E7,ICL_201,absorbance,750_nm,0.1137000024318695,0.11304444405767652,0.0006555583741929827
533,2019-04-16 19:30:46,0,b+sup,high,1,F7,ICL_208B,absorbance,750_nm,0.12919999659061432,0.11304444405767652,0.016155552532937795
534,2019-04-16 19:30:46,0,b+sup,high,1,G7,ICL_41,absorbance,750_nm,0.11869999766349792,0.11304444405767652,0.005655553605821401
535,2019-04-16 19:30:46,0,b+sup,high,1,H7,ICL_48,absorbance,750_nm,0.11299999803304672,0.11304444405767652,-4.444602462980174e-05
536,2019-04-16 19:30:46,0,b+sup,high,1,A8,ICL_60,absorbance,750_nm,0.11400000005960464,0.11304444405767652,0.0009555560019281206
537,2019-04-16 19:30:46,0,b+sup,high,1,B8,ICL_24,absorbance,750_nm,0.11469999700784685,0.11304444405767652,0.001655552950170322
538,2019-04-16 19:30:46,0,b+sup,high,1,C8,BLANK,absorbance,750_nm,0.11410000175237656,0.11304444405767652,0.0010555576947000322
539,2019-04-16 19:30:46,0,b+sup,high,1,D8,ICL_129A,absorbance,750_nm,0.11789999902248385,0.11304444405767652,0.004855554964807329
540,2019-04-16 19:30:46,0,b+sup,high,1,E8,ICL_184BA,absorbance,750_nm,0.121799997985363,0.11304444405767652,0.008755553927686482
541,2019-04-16 19:30:46,0,b+sup,high,1,F8,ICL_20BA,absorbance,750_nm,0.1234000027179718,0.11304444405767652,0.010355558660295278
542,2019-04-16 19:30:46,0,b+sup,high,1,G8,ICL_162,absorbance,750_nm,0.12129999697208405,0.11304444405767652,0.008255552914407521
543,2019-04-16 19:30:46,0,b+sup,high,1,H8,CHLAMY,absorbance,750_nm,0.11299999803304672,0.11304444405767652,-4.444602462980174e-05
544,2019-04-16 19:30:46,0,b+sup,high,1,A9,ICL_186B,absorbance,750_nm,0.1152999997138977,0.11304444405767652,0.002255555656221181
545,2019-04-16 19:30:46,0,b+sup,high,1,B9,ICL_129B,absorbance,750_nm,0.11320000141859055,0.11304444405767652,0.0001555573609140215
546,2019-04-16 19:30:46,0,b+sup,high,1,C9,ICL_100,absorbance,750_nm,0.121799997985363,0.11304444405767652,0.008755553927686482
547,2019-04-16 19:30:46,0,b+sup,high,1,D9,ICL_101,absorbance,750_nm,0.11990000307559967,0.11304444405767652,0.006855559017923146
548,2019-04-16 19:30:46,0,b+sup,high,1,E9,ICL_103,absorbance,750_nm,0.11590000241994858,0.11304444405767652,0.0028555583622720537
549,2019-04-16 19:30:46,0,b+sup,high,1,F9,ICL_108,absorbance,750_nm,0.11249999701976776,0.11304444405767652,-0.0005444470379087629
550,2019-04-16 19:30:46,0,b+sup,high,1,G9,ICL_112,absorbance,750_nm,0.11800000071525575,0.11304444405767652,0.004955556657579227
551,2019-04-16 19:30:46,0,b+sup,high,1,H9,ICL_114B,absorbance,750_nm,0.1168000027537346,0.11304444405767652,0.0037555586960580783
552,2019-04-16 19:30:46,0,b+sup,high,1,A10,ICL_115,absorbance,750_nm,0.11469999700784685,0.11304444405767652,0.001655552950170322
553,2019-04-16 19:30:46,0,b+sup,high,1,B10,ICL_117,absorbance,750_nm,0.11559999734163286,0.11304444405767652,0.0025555532839563327
554,2019-04-16 19:30:46,0,b+sup,high,1,C10,ICL_118B,absorbance,750_nm,0.11949999630451202,0.11304444405767652,0.0064555522468355
555,2019-04-16 19:30:46,0,b+sup,high,1,D10,ICL_132,absorbance,750_nm,0.12309999763965608,0.11304444405767652,0.010055553581979557
556,2019-04-16 19:30:46,0,b+sup,high,1,E10,ICL_139A,absorbance,750_nm,0.124099999666214,0.11304444405767652,0.011055555608537479
557,2019-04-16 19:30:46,0,b+sup,high,1,F10,ICL_144,absorbance,750_nm,0.11590000241994858,0.11304444405767652,0.0028555583622720537
558,2019-04-16 19:30:46,0,b+sup,high,1,G10,ICL_160,absorbance,750_nm,0.12229999899864195,0.11304444405767652,0.00925555494096543
559,2019-04-16 19:30:46,0,b+sup,high,1,H10,ICL_172,absorbance,750_nm,0.12300000339746475,0.11304444405767652,0.009955559339788228
560,2019-04-16 19:30:46,0,b+sup,high,1,A11,ICL_163,absorbance,750_nm,0.12210000306367876,0.11304444405767652,0.009055559006002231
561,2019-04-16 19:30:46,0,b+sup,high,1,B11,ICL_170,absorbance,750_nm,0.11829999834299088,0.11304444405767652,0.005255554285314351
562,2019-04-16 19:30:46,0,b+sup,high,1,C11,ICL_116,absorbance,750_nm,0.1136000007390976,0.11304444405767652,0.0005555566814210711
563,2019-04-16 19:30:46,0,b+sup,high,1,D11,ICL_199,absorbance,750_nm,0.11890000104904175,0.11304444405767652,0.005855556991365224
564,2019-04-16 19:30:46,0,b+sup,high,1,E11,ICL_201,absorbance,750_nm,0.12489999830722807,0.11304444405767652,0.01185555424955155
565,2019-04-16 19:30:46,0,b+sup,high,1,F11,ICL_208B,absorbance,750_nm,0.11789999902248385,0.11304444405767652,0.004855554964807329
566,2019-04-16 19:30:46,0,b+sup,high,1,G11,ICL_41,absorbance,750_nm,0.12269999831914903,0.11304444405767652,0.009655554261472507
567,2019-04-16 19:30:46,0,b+sup,high,1,H11,ICL_48,absorbance,750_nm,0.1200999990105629,0.11304444405767652,0.007055554952886373
568,2019-04-16 19:30:46,0,b+sup,high,1,A12,ICL_60,absorbance,750_nm,0.1151999980211258,0.11304444405767652,0.0021555539634492693
569,2019-04-16 19:30:46,0,b+sup,high,1,B12,ICL_24,absorbance,750_nm,0.12380000203847885,0.11304444405767652,0.010755557980802327
570,2019-04-16 19:30:46,0,b+sup,high,1,C12,BLANK,absorbance,750_nm,0.11659999936819075,0.11304444405767652,0.0035555553105142274
571,2019-04-16 19:30:46,0,b+sup,high,1,D12,ICL_129A,absorbance,750_nm,0.11959999799728395,0.11304444405767652,0.006555553939607425
572,2019-04-16 19:30:46,0,b+sup,high,1,E12,ICL_184BA,absorbance,750_nm,0.12080000340938568,0.11304444405767652,0.007755559351709157
573,2019-04-16 19:30:46,0,b+sup,high,1,F12,ICL_20BA,absorbance,750_nm,0.12399999797344208,0.11304444405767652,0.010955553915765553
574,2019-04-16 19:30:46,0,b+sup,high,1,G12,ICL_162,absorbance,750_nm,0.12200000137090684,0.11304444405767652,0.00895555731323032
575,2019-04-16 19:30:46,0,b+sup,high,1,H12,CHLAMY,absorbance,750_nm,0.11729999631643295,0.11304444405767652,0.004255552258756429
576,2019-04-17 14:56:32,19,sc+sup,low-high,1,A1,ICL_186B,absorbance,680_nm,0.11990000307559967,0.10875555624564488,0.011144446829954788
577,2019-04-17 14:56:32,19,sc+sup,low-high,1,B1,ICL_129B,absorbance,680_nm,0.11590000241994858,0.10875555624564488,0.007144446174303695
578,2019-04-17 14:56:32,19,sc+sup,low-high,1,C1,ICL_100,absorbance,680_nm,0.10270000249147417,0.10875555624564488,-0.006055553754170717
579,2019-04-17 14:56:32,19,sc+sup,low-high,1,D1,ICL_101,absorbance,680_nm,0.10199999809265137,0.10875555624564488,-0.0067555581529935155
580,2019-04-17 14:56:32,19,sc+sup,low-high,1,E1,ICL_103,absorbance,680_nm,0.10360000282526016,0.10875555624564488,-0.00515555342038472
581,2019-04-17 14:56:32,19,sc+sup,low-high,1,F1,ICL_108,absorbance,680_nm,0.10350000113248824,0.10875555624564488,-0.005255555113156646
582,2019-04-17 14:56:32,19,sc+sup,low-high,1,G1,ICL_112,absorbance,680_nm,0.10270000249147417,0.10875555624564488,-0.006055553754170717
583,2019-04-17 14:56:32,19,sc+sup,low-high,1,H1,ICL_114B,absorbance,680_nm,0.2856999933719635,0.10875555624564488,0.17694443712631863
584,2019-04-17 14:56:32,19,sc+sup,low-high,1,A2,ICL_115,absorbance,680_nm,0.10700000077486037,0.10875555624564488,-0.0017555554707845145
585,2019-04-17 14:56:32,19,sc+sup,low-high,1,B2,ICL_117,absorbance,680_nm,0.10499999672174454,0.10875555624564488,-0.0037555595239003453
586,2019-04-17 14:56:32,19,sc+sup,low-high,1,C2,ICL_118B,absorbance,680_nm,0.12139999866485594,0.10875555624564488,0.01264444241921106
587,2019-04-17 14:56:32,19,sc+sup,low-high,1,D2,ICL_132,absorbance,680_nm,0.10320000350475313,0.10875555624564488,-0.005555552740891756
588,2019-04-17 14:56:32,19,sc+sup,low-high,1,E2,ICL_139A,absorbance,680_nm,0.10499999672174454,0.10875555624564488,-0.0037555595239003453
589,2019-04-17 14:56:32,19,sc+sup,low-high,1,F2,ICL_144,absorbance,680_nm,0.10350000113248824,0.10875555624564488,-0.005255555113156646
590,2019-04-17 14:56:32,19,sc+sup,low-high,1,G2,ICL_160,absorbance,680_nm,0.11379999667406082,0.10875555624564488,0.005044440428415939
591,2019-04-17 14:56:32,19,sc+sup,low-high,1,H2,ICL_172,absorbance,680_nm,0.10740000009536743,0.10875555624564488,-0.001355556150277451
592,2019-04-17 14:56:32,19,sc+sup,low-high,1,A3,ICL_163,absorbance,680_nm,0.1046999990940094,0.10875555624564488,-0.004055557151635483
593,2019-04-17 14:56:32,19,sc+sup,low-high,1,B3,ICL_170,absorbance,680_nm,0.10499999672174454,0.10875555624564488,-0.0037555595239003453
594,2019-04-17 14:56:32,19,sc+sup,low-high,1,C3,ICL_116,absorbance,680_nm,0.10520000010728836,0.10875555624564488,-0.003555556138356522
595,2019-04-17 14:56:32,19,sc+sup,low-high,1,D3,ICL_199,absorbance,680_nm,0.10360000282526016,0.10875555624564488,-0.00515555342038472
596,2019-04-17 14:56:32,19,sc+sup,low-high,1,E3,ICL_201,absorbance,680_nm,0.10580000281333923,0.10875555624564488,-0.0029555534323056493
597,2019-04-17 14:56:32,19,sc+sup,low-high,1,F3,ICL_208B,absorbance,680_nm,0.10819999873638153,0.10875555624564488,-0.0005555575092633519
598,2019-04-17 14:56:32,19,sc+sup,low-high,1,G3,ICL_41,absorbance,680_nm,0.10429999977350236,0.10875555624564488,-0.004455556472142519
599,2019-04-17 14:56:32,19,sc+sup,low-high,1,H3,ICL_48,absorbance,680_nm,0.10480000078678132,0.10875555624564488,-0.003955555458863558
600,2019-04-17 14:56:32,19,sc+sup,low-high,1,A4,ICL_60,absorbance,680_nm,0.10890000313520433,0.10875555624564488,0.0001444468895594464
601,2019-04-17 14:56:32,19,sc+sup,low-high,1,B4,ICL_24,absorbance,680_nm,0.12380000203847885,0.10875555624564488,0.015044445792833969
602,2019-04-17 14:56:32,19,sc+sup,low-high,1,C4,BLANK,absorbance,680_nm,0.10930000245571136,0.10875555624564488,0.0005444462100664821
603,2019-04-17 14:56:32,19,sc+sup,low-high,1,D4,ICL_129A,absorbance,680_nm,0.10180000215768814,0.10875555624564488,-0.006955554087956742
604,2019-04-17 14:56:32,19,sc+sup,low-high,1,E4,ICL_184BA,absorbance,680_nm,0.10300000011920928,0.10875555624564488,-0.005755556126435607
605,2019-04-17 14:56:32,19,sc+sup,low-high,1,F4,ICL_20BA,absorbance,680_nm,0.10639999806880952,0.10875555624564488,-0.0023555581768353595
606,2019-04-17 14:56:32,19,sc+sup,low-high,1,G4,ICL_162,absorbance,680_nm,0.10689999908208847,0.10875555624564488,-0.0018555571635564122
607,2019-04-17 14:56:32,19,sc+sup,low-high,1,H4,CHLAMY,absorbance,680_nm,0.09279999881982803,0.10875555624564488,-0.01595555742581685
608,2019-04-17 14:56:32,19,sc+sup,low-high,1,A5,ICL_186B,absorbance,680_nm,0.11949999630451202,0.10875555624564488,0.010744440058867141
609,2019-04-17 14:56:32,19,sc+sup,low-high,1,B5,ICL_129B,absorbance,680_nm,0.1152999997138977,0.10875555624564488,0.006544443468252822
610,2019-04-17 14:56:32,19,sc+sup,low-high,1,C5,ICL_100,absorbance,680_nm,0.11079999804496764,0.10875555624564488,0.002044441799322755
611,2019-04-17 14:56:32,19,sc+sup,low-high,1,D5,ICL_101,absorbance,680_nm,0.1062999963760376,0.10875555624564488,-0.002455559869607285
612,2019-04-17 14:56:32,19,sc+sup,low-high,1,E5,ICL_103,absorbance,680_nm,0.10649999976158142,0.10875555624564488,-0.0022555564840634618
613,2019-04-17 14:56:32,19,sc+sup,low-high,1,F5,ICL_108,absorbance,680_nm,0.1062999963760376,0.10875555624564488,-0.002455559869607285
614,2019-04-17 14:56:32,19,sc+sup,low-high,1,G5,ICL_112,absorbance,680_nm,0.10520000010728836,0.10875555624564488,-0.003555556138356522
615,2019-04-17 14:56:32,19,sc+sup,low-high,1,H5,ICL_114B,absorbance,680_nm,0.10660000145435332,0.10875555624564488,-0.002155554791291564
616,2019-04-17 14:56:32,19,sc+sup,low-high,1,A6,ICL_115,absorbance,680_nm,0.10490000247955322,0.10875555624564488,-0.00385555376609166
617,2019-04-17 14:56:32,19,sc+sup,low-high,1,B6,ICL_117,absorbance,680_nm,0.12219999730587006,0.10875555624564488,0.013444441060225173
618,2019-04-17 14:56:32,19,sc+sup,low-high,1,C6,ICL_118B,absorbance,680_nm,0.10819999873638153,0.10875555624564488,-0.0005555575092633519
619,2019-04-17 14:56:32,19,sc+sup,low-high,1,D6,ICL_132,absorbance,680_nm,0.12049999833106995,0.10875555624564488,0.011744442085425064
620,2019-04-17 14:56:32,19,sc+sup,low-high,1,E6,ICL_139A,absorbance,680_nm,0.11969999969005585,0.10875555624564488,0.010944443444410965
621,2019-04-17 14:56:32,19,sc+sup,low-high,1,F6,ICL_144,absorbance,680_nm,0.10849999636411667,0.10875555624564488,-0.00025555988152821396
622,2019-04-17 14:56:32,19,sc+sup,low-high,1,G6,ICL_160,absorbance,680_nm,0.10670000314712524,0.10875555624564488,-0.0020555530985196385
623,2019-04-17 14:56:32,19,sc+sup,low-high,1,H6,ICL_172,absorbance,680_nm,0.12189999967813492,0.10875555624564488,0.013144443432490036
624,2019-04-17 14:56:32,19,sc+sup,low-high,1,A7,ICL_163,absorbance,680_nm,0.12070000171661376,0.10875555624564488,0.011944445470968873
625,2019-04-17 14:56:32,19,sc+sup,low-high,1,B7,ICL_170,absorbance,680_nm,0.11659999936819075,0.10875555624564488,0.007844443122545869
626,2019-04-17 14:56:32,19,sc+sup,low-high,1,C7,ICL_116,absorbance,680_nm,0.11270000040531157,0.10875555624564488,0.003944444159666688
627,2019-04-17 14:56:32,19,sc+sup,low-high,1,D7,ICL_199,absorbance,680_nm,0.1216999962925911,0.10875555624564488,0.012944440046946212
628,2019-04-17 14:56:32,19,sc+sup,low-high,1,E7,ICL_201,absorbance,680_nm,0.1168000027537346,0.10875555624564488,0.00804444650808972
629,2019-04-17 14:56:32,19,sc+sup,low-high,1,F7,ICL_208B,absorbance,680_nm,0.12080000340938568,0.10875555624564488,0.012044447163740798
630,2019-04-17 14:56:32,19,sc+sup,low-high,1,G7,ICL_41,absorbance,680_nm,0.120899997651577,0.10875555624564488,0.012144441405932113
631,2019-04-17 14:56:32,19,sc+sup,low-high,1,H7,ICL_48,absorbance,680_nm,0.11249999701976776,0.10875555624564488,0.0037444407741228786
632,2019-04-17 14:56:32,19,sc+sup,low-high,1,A8,ICL_60,absorbance,680_nm,0.11779999732971193,0.10875555624564488,0.009044441084067045
633,2019-04-17 14:56:32,19,sc+sup,low-high,1,B8,ICL_24,absorbance,680_nm,0.12590000033378598,0.10875555624564488,0.0171444440881411
634,2019-04-17 14:56:32,19,sc+sup,low-high,1,C8,BLANK,absorbance,680_nm,0.10459999740123747,0.10875555624564488,-0.004155558844407409
635,2019-04-17 14:56:32,19,sc+sup,low-high,1,D8,ICL_129A,absorbance,680_nm,0.1216999962925911,0.10875555624564488,0.012944440046946212
636,2019-04-17 14:56:32,19,sc+sup,low-high,1,E8,ICL_184BA,absorbance,680_nm,0.12530000507831573,0.10875555624564488,0.016544448832670852
637,2019-04-17 14:56:32,19,sc+sup,low-high,1,F8,ICL_20BA,absorbance,680_nm,0.11060000211000444,0.10875555624564488,0.0018444458643595563
638,2019-04-17 14:56:32,19,sc+sup,low-high,1,G8,ICL_162,absorbance,680_nm,0.11620000004768373,0.10875555624564488,0.007444443802038847
639,2019-04-17 14:56:32,19,sc+sup,low-high,1,H8,CHLAMY,absorbance,680_nm,0.09709999710321426,0.10875555624564488,-0.011655559142430619
640,2019-04-17 14:56:32,19,sc+sup,low-high,1,A9,ICL_186B,absorbance,680_nm,0.11909999698400495,0.10875555624564488,0.010344440738360064
641,2019-04-17 14:56:32,19,sc+sup,low-high,1,B9,ICL_129B,absorbance,680_nm,0.13410000503063202,0.10875555624564488,0.025344448784987136
642,2019-04-17 14:56:32,19,sc+sup,low-high,1,C9,ICL_100,absorbance,680_nm,0.1257999986410141,0.10875555624564488,0.017044442395369216
643,2019-04-17 14:56:32,19,sc+sup,low-high,1,D9,ICL_101,absorbance,680_nm,0.12620000541210175,0.10875555624564488,0.017444449166456863
644,2019-04-17 14:56:32,19,sc+sup,low-high,1,E9,ICL_103,absorbance,680_nm,0.1272999942302704,0.10875555624564488,0.01854443798462553
645,2019-04-17 14:56:32,19,sc+sup,low-high,1,F9,ICL_108,absorbance,680_nm,0.11479999870061874,0.10875555624564488,0.006044442454973861
646,2019-04-17 14:56:32,19,sc+sup,low-high,1,G9,ICL_112,absorbance,680_nm,0.1256999969482422,0.10875555624564488,0.016944440702597305
647,2019-04-17 14:56:32,19,sc+sup,low-high,1,H9,ICL_114B,absorbance,680_nm,0.1160999983549118,0.10875555624564488,0.0073444421092669215
648,2019-04-17 14:56:32,19,sc+sup,low-high,1,A10,ICL_115,absorbance,680_nm,0.11540000140666963,0.10875555624564488,0.006644445161024748
649,2019-04-17 14:56:32,19,sc+sup,low-high,1,B10,ICL_117,absorbance,680_nm,0.12939999997615814,0.10875555624564488,0.02064444373051326
650,2019-04-17 14:56:32,19,sc+sup,low-high,1,C10,ICL_118B,absorbance,680_nm,0.1315000057220459,0.10875555624564488,0.022744449476401016
651,2019-04-17 14:56:32,19,sc+sup,low-high,1,D10,ICL_132,absorbance,680_nm,0.11869999766349792,0.10875555624564488,0.009944441417853042
652,2019-04-17 14:56:32,19,sc+sup,low-high,1,E10,ICL_139A,absorbance,680_nm,0.11159999668598176,0.10875555624564488,0.0028444404403368817
653,2019-04-17 14:56:32,19,sc+sup,low-high,1,F10,ICL_144,absorbance,680_nm,0.11540000140666963,0.10875555624564488,0.006644445161024748
654,2019-04-17 14:56:32,19,sc+sup,low-high,1,G10,ICL_160,absorbance,680_nm,0.1160999983549118,0.10875555624564488,0.0073444421092669215
655,2019-04-17 14:56:32,19,sc+sup,low-high,1,H10,ICL_172,absorbance,680_nm,0.11879999935626985,0.10875555624564488,0.010044443110624968
656,2019-04-17 14:56:32,19,sc+sup,low-high,1,A11,ICL_163,absorbance,680_nm,0.12690000236034393,0.10875555624564488,0.01814444611469905
657,2019-04-17 14:56:32,19,sc+sup,low-high,1,B11,ICL_170,absorbance,680_nm,0.121799997985363,0.10875555624564488,0.013044441739718124
658,2019-04-17 14:56:32,19,sc+sup,low-high,1,C11,ICL_116,absorbance,680_nm,0.12800000607967374,0.10875555624564488,0.019244449834028857
659,2019-04-17 14:56:32,19,sc+sup,low-high,1,D11,ICL_199,absorbance,680_nm,0.11320000141859055,0.10875555624564488,0.004444445172945663
660,2019-04-17 14:56:32,19,sc+sup,low-high,1,E11,ICL_201,absorbance,680_nm,0.1298000067472458,0.10875555624564488,0.021044450501600906
661,2019-04-17 14:56:32,19,sc+sup,low-high,1,F11,ICL_208B,absorbance,680_nm,0.12690000236034393,0.10875555624564488,0.01814444611469905
662,2019-04-17 14:56:32,19,sc+sup,low-high,1,G11,ICL_41,absorbance,680_nm,0.11810000240802765,0.10875555624564488,0.009344446162382766
663,2019-04-17 14:56:32,19,sc+sup,low-high,1,H11,ICL_48,absorbance,680_nm,0.11739999800920485,0.10875555624564488,0.008644441763559968
664,2019-04-17 14:56:32,19,sc+sup,low-high,1,A12,ICL_60,absorbance,680_nm,0.1340000033378601,0.10875555624564488,0.025244447092215225
665,2019-04-17 14:56:32,19,sc+sup,low-high,1,B12,ICL_24,absorbance,680_nm,0.13289999961853027,0.10875555624564488,0.02414444337288539
666,2019-04-17 14:56:32,19,sc+sup,low-high,1,C12,BLANK,absorbance,680_nm,0.10419999808073044,0.10875555624564488,-0.004555558164914444
667,2019-04-17 14:56:32,19,sc+sup,low-high,1,D12,ICL_129A,absorbance,680_nm,0.13940000534057614,0.10875555624564488,0.03064444909493126
668,2019-04-17 14:56:32,19,sc+sup,low-high,1,E12,ICL_184BA,absorbance,680_nm,0.1184000000357628,0.10875555624564488,0.009644443790117918
669,2019-04-17 14:56:32,19,sc+sup,low-high,1,F12,ICL_20BA,absorbance,680_nm,0.11640000343322755,0.10875555624564488,0.00764444718758267
670,2019-04-17 14:56:32,19,sc+sup,low-high,1,G12,ICL_162,absorbance,680_nm,0.12839999794960022,0.10875555624564488,0.019644441703955337
671,2019-04-17 14:56:32,19,sc+sup,low-high,1,H12,CHLAMY,absorbance,680_nm,0.10409999638795853,0.10875555624564488,-0.004655559857686356
672,2019-04-17 14:56:32,19,sc+sup,low-high,1,A1,ICL_186B,absorbance,750_nm,0.12099999934434892,0.11304444405767652,0.007955555286672397
673,2019-04-17 14:56:32,19,sc+sup,low-high,1,B1,ICL_129B,absorbance,750_nm,0.11739999800920485,0.11304444405767652,0.0043555539515283265
674,2019-04-17 14:56:32,19,sc+sup,low-high,1,C1,ICL_100,absorbance,750_nm,0.1046999990940094,0.11304444405767652,-0.008344444963667125
675,2019-04-17 14:56:32,19,sc+sup,low-high,1,D1,ICL_101,absorbance,750_nm,0.10409999638795853,0.11304444405767652,-0.008944447669717998
676,2019-04-17 14:56:32,19,sc+sup,low-high,1,E1,ICL_103,absorbance,750_nm,0.10679999738931656,0.11304444405767652,-0.006244446668359965
677,2019-04-17 14:56:32,19,sc+sup,low-high,1,F1,ICL_108,absorbance,750_nm,0.10670000314712524,0.11304444405767652,-0.00634444091055128
678,2019-04-17 14:56:32,19,sc+sup,low-high,1,G1,ICL_112,absorbance,750_nm,0.10679999738931656,0.11304444405767652,-0.006244446668359965
679,2019-04-17 14:56:32,19,sc+sup,low-high,1,H1,ICL_114B,absorbance,750_nm,0.2329999953508377,0.11304444405767652,0.11995555129316118
680,2019-04-17 14:56:32,19,sc+sup,low-high,1,A2,ICL_115,absorbance,750_nm,0.1097000017762184,0.11304444405767652,-0.0033444422814581237
681,2019-04-17 14:56:32,19,sc+sup,low-high,1,B2,ICL_117,absorbance,750_nm,0.1071999967098236,0.11304444405767652,-0.00584444734785293
682,2019-04-17 14:56:32,19,sc+sup,low-high,1,C2,ICL_118B,absorbance,750_nm,0.12479999661445618,0.11304444405767652,0.011755552556779653
683,2019-04-17 14:56:32,19,sc+sup,low-high,1,D2,ICL_132,absorbance,750_nm,0.10610000044107436,0.11304444405767652,-0.006944443616602167
684,2019-04-17 14:56:32,19,sc+sup,low-high,1,E2,ICL_139A,absorbance,750_nm,0.10760000348091124,0.11304444405767652,-0.005444440576765283
685,2019-04-17 14:56:32,19,sc+sup,low-high,1,F2,ICL_144,absorbance,750_nm,0.1054999977350235,0.11304444405767652,-0.007544446322653026
686,2019-04-17 14:56:32,19,sc+sup,low-high,1,G2,ICL_160,absorbance,750_nm,0.11829999834299088,0.11304444405767652,0.005255554285314351
687,2019-04-17 14:56:32,19,sc+sup,low-high,1,H2,ICL_172,absorbance,750_nm,0.11060000211000444,0.11304444405767652,-0.0024444419476720852
688,2019-04-17 14:56:32,19,sc+sup,low-high,1,A3,ICL_163,absorbance,750_nm,0.10689999908208847,0.11304444405767652,-0.006144444975588054
689,2019-04-17 14:56:32,19,sc+sup,low-high,1,B3,ICL_170,absorbance,750_nm,0.10899999737739564,0.11304444405767652,-0.00404444668028088
690,2019-04-17 14:56:32,19,sc+sup,low-high,1,C3,ICL_116,absorbance,750_nm,0.10899999737739564,0.11304444405767652,-0.00404444668028088
691,2019-04-17 14:56:32,19,sc+sup,low-high,1,D3,ICL_199,absorbance,750_nm,0.10679999738931656,0.11304444405767652,-0.006244446668359965
692,2019-04-17 14:56:32,19,sc+sup,low-high,1,E3,ICL_201,absorbance,750_nm,0.10869999974966048,0.11304444405767652,-0.004344444308016046
693,2019-04-17 14:56:32,19,sc+sup,low-high,1,F3,ICL_208B,absorbance,750_nm,0.11060000211000444,0.11304444405767652,-0.0024444419476720852
694,2019-04-17 14:56:32,19,sc+sup,low-high,1,G3,ICL_41,absorbance,750_nm,0.10520000010728836,0.11304444405767652,-0.007844443950388164
695,2019-04-17 14:56:32,19,sc+sup,low-high,1,H3,ICL_48,absorbance,750_nm,0.10610000044107436,0.11304444405767652,-0.006944443616602167
696,2019-04-17 14:56:32,19,sc+sup,low-high,1,A4,ICL_60,absorbance,750_nm,0.11079999804496764,0.11304444405767652,-0.0022444460127088867
697,2019-04-17 14:56:32,19,sc+sup,low-high,1,B4,ICL_24,absorbance,750_nm,0.12780000269412994,0.11304444405767652,0.01475555863645342
698,2019-04-17 14:56:32,19,sc+sup,low-high,1,C4,BLANK,absorbance,750_nm,0.11330000311136244,0.11304444405767652,0.00025555905368591925
699,2019-04-17 14:56:32,19,sc+sup,low-high,1,D4,ICL_129A,absorbance,750_nm,0.10369999706745148,0.11304444405767652,-0.009344446990225047
700,2019-04-17 14:56:32,19,sc+sup,low-high,1,E4,ICL_184BA,absorbance,750_nm,0.10620000213384627,0.11304444405767652,-0.006844441923830255
701,2019-04-17 14:56:32,19,sc+sup,low-high,1,F4,ICL_20BA,absorbance,750_nm,0.1111000031232834,0.11304444405767652,-0.001944440934393124
702,2019-04-17 14:56:32,19,sc+sup,low-high,1,G4,ICL_162,absorbance,750_nm,0.10740000009536743,0.11304444405767652,-0.0056444439623090925
703,2019-04-17 14:56:32,19,sc+sup,low-high,1,H4,CHLAMY,absorbance,750_nm,0.0966000035405159,0.11304444405767652,-0.016444440517160624
704,2019-04-17 14:56:32,19,sc+sup,low-high,1,A5,ICL_186B,absorbance,750_nm,0.12240000069141388,0.11304444405767652,0.009355556633737355
705,2019-04-17 14:56:32,19,sc+sup,low-high,1,B5,ICL_129B,absorbance,750_nm,0.11789999902248385,0.11304444405767652,0.004855554964807329
706,2019-04-17 14:56:32,19,sc+sup,low-high,1,C5,ICL_100,absorbance,750_nm,0.11580000072717668,0.11304444405767652,0.002755556669500156
707,2019-04-17 14:56:32,19,sc+sup,low-high,1,D5,ICL_101,absorbance,750_nm,0.11029999703168868,0.11304444405767652,-0.002744447025987848
708,2019-04-17 14:56:32,19,sc+sup,low-high,1,E5,ICL_103,absorbance,750_nm,0.11060000211000444,0.11304444405767652,-0.0024444419476720852
