samp_day	replicate	well	content	t(h)	condition	chlamy_bact_ratio	measurement_type	wavelength	measure	blank_mean	corr_measure
2019-03-22 15:39:29	1	C11	SynCom	0.0	sc	-	absorbance	750_nm	0.1145000010728836	0.11473333090543747	-0.00023332983255386353
2019-03-22 15:39:29	1	D11	SynCom	0.0	sc	-	absorbance	750_nm	0.11490000039339066	0.11473333090543747	0.00016666948795318604
2019-03-22 15:39:29	1	E11	SynCom	0.0	sc	-	absorbance	750_nm	0.11379999667406082	0.11473333090543747	-0.000933334231376648
2019-03-22 15:39:29	1	F11	SynCom	0.0	sc	-	absorbance	750_nm	0.10760000348091124	0.11473333090543747	-0.0071333274245262285
2019-03-22 15:39:29	1	G11	SynCom	0.0	sc	-	absorbance	750_nm	0.11429999768733977	0.11473333090543747	-0.00043333321809770065
2019-03-22 15:39:29	1	H11	BLANK	0.0	sc	-	absorbance	750_nm	0.11599999666213988	0.11473333090543747	0.0012666657567024092
2019-03-22 15:39:29	1	A12	SynCom	0.0	sc	-	absorbance	750_nm	0.1112999990582466	0.11473333090543747	-0.003433331847190871
2019-03-22 15:39:29	1	B12	SynCom	0.0	sc	-	absorbance	750_nm	0.11659999936819075	0.11473333090543747	0.001866668462753282
2019-03-22 15:39:29	1	C12	SynCom	0.0	sc	-	absorbance	750_nm	0.1152999997138977	0.11473333090543747	0.0005666688084602356
2019-03-22 15:39:29	1	D12	SynCom	0.0	sc	-	absorbance	750_nm	0.11079999804496764	0.11473333090543747	-0.003933332860469832
2019-03-22 15:39:29	1	E12	SynCom	0.0	sc	-	absorbance	750_nm	0.10989999771118164	0.11473333090543747	-0.004833333194255829
2019-03-22 15:39:29	1	F12	SynCom	0.0	sc	-	absorbance	750_nm	0.11590000241994858	0.11473333090543747	0.0011666715145111084
2019-03-22 15:39:29	1	G12	SynCom	0.0	sc	-	absorbance	750_nm	0.11599999666213988	0.11473333090543747	0.0012666657567024092
2019-03-22 15:39:29	1	H12	BLANK	0.0	sc	-	absorbance	750_nm	0.11469999700784685	0.11473333090543747	-3.333389759062333e-05
2019-03-22 15:42:47	2	A1	ICL_116	0.0	b	-	absorbance	600_nm	0.11670000106096268	0.11525833234190941	0.0014416687190532684
2019-03-22 15:42:47	2	B1	ICL_160	0.0	b	-	absorbance	600_nm	0.1151999980211258	0.11525833234190941	-5.833432078361511e-05
2019-03-22 15:42:47	2	C1	ICL_201	0.0	b	-	absorbance	600_nm	0.1225000023841858	0.11525833234190941	0.007241670042276396
2019-03-22 15:42:47	2	D1	ICL_116	0.0	b	-	absorbance	600_nm	0.11890000104904175	0.11525833234190941	0.0036416687071323395
2019-03-22 15:42:47	2	E1	ICL_160	0.0	b	-	absorbance	600_nm	0.12039999663829805	0.11525833234190941	0.00514166429638864
2019-03-22 15:42:47	2	F1	ICL_116	0.0	b	-	absorbance	600_nm	0.11500000208616255	0.11525833234190941	-0.0002583302557468553
2019-03-22 15:42:47	2	G1	ICL_160	0.0	b	-	absorbance	600_nm	0.11420000344514848	0.11525833234190941	-0.0010583288967609267
2019-03-22 15:42:47	2	H1	ICL_201	0.0	b	-	absorbance	600_nm	0.12039999663829805	0.11525833234190941	0.00514166429638864
2019-03-22 15:42:47	2	A2	ICL_112	0.0	b	-	absorbance	600_nm	0.10679999738931656	0.11525833234190941	-0.00845833495259285
2019-03-22 15:42:47	2	B2	ICL_129A	0.0	b	-	absorbance	600_nm	0.13109999895095825	0.11525833234190941	0.015841666609048843
2019-03-22 15:42:47	2	C2	ICL_172	0.0	b	-	absorbance	600_nm	0.11079999804496764	0.11525833234190941	-0.004458334296941771
2019-03-22 15:42:47	2	D2	ICL_112	0.0	b	-	absorbance	600_nm	0.11410000175237656	0.11525833234190941	-0.0011583305895328522
2019-03-22 15:42:47	2	E2	ICL_129A	0.0	b	-	absorbance	600_nm	0.10859999805688858	0.11525833234190941	-0.006658334285020828
2019-03-22 15:42:47	2	F2	ICL_112	0.0	b	-	absorbance	600_nm	0.1111000031232834	0.11525833234190941	-0.0041583292186260085
2019-03-22 15:42:47	2	G2	ICL_129A	0.0	b	-	absorbance	600_nm	0.10599999874830246	0.11525833234190941	-0.009258333593606949
2019-03-22 15:42:47	2	H2	ICL_172	0.0	b	-	absorbance	600_nm	0.11599999666213988	0.11525833234190941	0.0007416643202304701
2019-03-22 15:42:47	2	A3	ICL_163	0.0	b	-	absorbance	600_nm	0.10909999907016754	0.11525833234190941	-0.006158333271741867
2019-03-22 15:42:47	2	B3	ICL_129B	0.0	b	-	absorbance	600_nm	0.1097000017762184	0.11525833234190941	-0.005558330565691008
2019-03-22 15:42:47	2	C3	ICL_184BA	0.0	b	-	absorbance	600_nm	0.11219999939203262	0.11525833234190941	-0.0030583329498767853
2019-03-22 15:42:47	2	D3	ICL_163	0.0	b	-	absorbance	600_nm	0.11349999904632567	0.11525833234190941	-0.0017583332955837389
2019-03-22 15:42:47	2	E3	ICL_129B	0.0	b	-	absorbance	600_nm	0.11150000244379044	0.11525833234190941	-0.0037583298981189728
2019-03-22 15:42:47	2	F3	ICL_163	0.0	b	-	absorbance	600_nm	0.11379999667406082	0.11525833234190941	-0.001458335667848587
2019-03-22 15:42:47	2	G3	ICL_129B	0.0	b	-	absorbance	600_nm	0.11249999701976776	0.11525833234190941	-0.0027583353221416473
2019-03-22 15:42:47	2	H3	ICL_184BA	0.0	b	-	absorbance	600_nm	0.11469999700784685	0.11525833234190941	-0.0005583353340625624
2019-03-22 15:42:47	2	A4	ICL_24	0.0	b	-	absorbance	600_nm	0.11540000140666963	0.11525833234190941	0.000141669064760222
2019-03-22 15:42:47	2	B4	ICL_20BA	0.0	b	-	absorbance	600_nm	0.11209999769926073	0.11525833234190941	-0.003158334642648683
2019-03-22 15:42:47	2	C4	ICL_186A	0.0	b	-	absorbance	600_nm	0.11379999667406082	0.11525833234190941	-0.001458335667848587
2019-03-22 15:42:47	2	D4	ICL_24	0.0	b	-	absorbance	600_nm	0.11349999904632567	0.11525833234190941	-0.0017583332955837389
2019-03-22 15:42:47	2	E4	ICL_20BA	0.0	b	-	absorbance	600_nm	0.10769999772310256	0.11525833234190941	-0.007558334618806853
2019-03-22 15:42:47	2	F4	ICL_24	0.0	b	-	absorbance	600_nm	0.11209999769926073	0.11525833234190941	-0.003158334642648683
2019-03-22 15:42:47	2	G4	ICL_20BA	0.0	b	-	absorbance	600_nm	0.11339999735355374	0.11525833234190941	-0.0018583349883556644
2019-03-22 15:42:47	2	H4	ICL_186A	0.0	b	-	absorbance	600_nm	0.11400000005960464	0.11525833234190941	-0.0012583322823047638
2019-03-22 15:42:47	2	A5	ICL_118B	0.0	b	-	absorbance	600_nm	0.11240000277757643	0.11525833234190941	-0.002858329564332976
2019-03-22 15:42:47	2	B5	ICL_60	0.0	b	-	absorbance	600_nm	0.11180000007152556	0.11525833234190941	-0.0034583322703838487
2019-03-22 15:42:47	2	C5	ICL_186B	0.0	b	-	absorbance	600_nm	0.1151999980211258	0.11525833234190941	-5.833432078361511e-05
2019-03-22 15:42:47	2	D5	ICL_118B	0.0	b	-	absorbance	600_nm	0.11469999700784685	0.11525833234190941	-0.0005583353340625624
2019-03-22 15:42:47	2	E5	ICL_60	0.0	b	-	absorbance	600_nm	0.1062999963760376	0.11525833234190941	-0.008958335965871811
2019-03-22 15:42:47	2	F5	ICL_118B	0.0	b	-	absorbance	600_nm	0.11779999732971193	0.11525833234190941	0.0025416649878025194
2019-03-22 15:42:47	2	G5	ICL_60	0.0	b	-	absorbance	600_nm	0.11490000039339066	0.11525833234190941	-0.00035833194851875305
2019-03-22 15:42:47	2	H5	ICL_186B	0.0	b	-	absorbance	600_nm	0.11349999904632567	0.11525833234190941	-0.0017583332955837389
2019-03-22 15:42:47	2	A6	ICL_100	0.0	b	-	absorbance	600_nm	0.1054999977350235	0.11525833234190941	-0.00975833460688591
2019-03-22 15:42:47	2	B6	ICL_144	0.0	b	-	absorbance	600_nm	0.12319999933242798	0.11525833234190941	0.00794166699051857
2019-03-22 15:42:47	2	C6	ICL_170	0.0	b	-	absorbance	600_nm	0.11219999939203262	0.11525833234190941	-0.0030583329498767853
2019-03-22 15:42:47	2	D6	ICL_100	0.0	b	-	absorbance	600_nm	0.1094999983906746	0.11525833234190941	-0.005758333951234804
2019-03-22 15:42:47	2	E6	ICL_144	0.0	b	-	absorbance	600_nm	0.10939999669790268	0.11525833234190941	-0.005858335644006729
2019-03-22 15:42:47	2	F6	ICL_100	0.0	b	-	absorbance	600_nm	0.11150000244379044	0.11525833234190941	-0.0037583298981189728
2019-03-22 15:42:47	2	G6	ICL_144	0.0	b	-	absorbance	600_nm	0.11259999871253967	0.11525833234190941	-0.0026583336293697357
2019-03-22 15:42:47	2	H6	ICL_170	0.0	b	-	absorbance	600_nm	0.11649999767541885	0.11525833234190941	0.0012416653335094452
2019-03-22 15:42:47	2	A7	ICL_108	0.0	b	-	absorbance	600_nm	0.1120000034570694	0.11525833234190941	-0.0032583288848400116
2019-03-22 15:42:47	2	B7	ICL_41	0.0	b	-	absorbance	600_nm	0.11829999834299088	0.11525833234190941	0.0030416660010814667
2019-03-22 15:42:47	2	C7	ICL_201	0.0	b	-	absorbance	600_nm	0.11460000276565553	0.11525833234190941	-0.0006583295762538771
2019-03-22 15:42:47	2	D7	ICL_108	0.0	b	-	absorbance	600_nm	0.11729999631643295	0.11525833234190941	0.0020416639745235443
2019-03-22 15:42:47	2	E7	ICL_41	0.0	b	-	absorbance	600_nm	0.11270000040531157	0.11525833234190941	-0.002558331936597838
2019-03-22 15:42:47	2	F7	ICL_108	0.0	b	-	absorbance	600_nm	0.11219999939203262	0.11525833234190941	-0.0030583329498767853
2019-03-22 15:42:47	2	G7	ICL_41	0.0	b	-	absorbance	600_nm	0.11810000240802765	0.11525833234190941	0.0028416700661182404
2019-03-22 15:42:47	2	H7	BLANK	0.0	b	-	absorbance	600_nm	0.11739999800920485	0.11525833234190941	0.002141665667295442
2019-03-22 15:42:47	2	A8	ICL_115	0.0	b	-	absorbance	600_nm	0.10679999738931656	0.11525833234190941	-0.00845833495259285
2019-03-22 15:42:47	2	B8	ICL_114B	0.0	b	-	absorbance	600_nm	0.10830000042915344	0.11525833234190941	-0.006958331912755966
2019-03-22 15:42:47	2	C8	ICL_172	0.0	b	-	absorbance	600_nm	0.11159999668598176	0.11525833234190941	-0.003658335655927644
2019-03-22 15:42:47	2	D8	ICL_115	0.0	b	-	absorbance	600_nm	0.11010000109672546	0.11525833234190941	-0.005158331245183945
2019-03-22 15:42:47	2	E8	ICL_114B	0.0	b	-	absorbance	600_nm	0.11060000211000444	0.11525833234190941	-0.00465833023190497
2019-03-22 15:42:47	2	F8	ICL_115	0.0	b	-	absorbance	600_nm	0.1168999969959259	0.11525833234190941	0.0016416646540164948
2019-03-22 15:42:47	2	G8	ICL_114B	0.0	b	-	absorbance	600_nm	0.12129999697208405	0.11525833234190941	0.006041664630174637
2019-03-22 15:42:47	2	H8	BLANK	0.0	b	-	absorbance	600_nm	0.11720000207424165	0.11525833234190941	0.0019416697323322435
2019-03-22 15:42:47	2	A9	ICL_199	0.0	b	-	absorbance	600_nm	0.11249999701976776	0.11525833234190941	-0.0027583353221416473
2019-03-22 15:42:47	2	B9	ICL_208B	0.0	b	-	absorbance	600_nm	0.10760000348091124	0.11525833234190941	-0.0076583288609981676
2019-03-22 15:42:47	2	C9	ICL_184BA	0.0	b	-	absorbance	600_nm	0.11330000311136244	0.11525833234190941	-0.001958329230546965
2019-03-22 15:42:47	2	D9	ICL_199	0.0	b	-	absorbance	600_nm	0.11389999836683272	0.11525833234190941	-0.0013583339750766893
2019-03-22 15:42:47	2	E9	ICL_208B	0.0	b	-	absorbance	600_nm	0.10490000247955322	0.11525833234190941	-0.010358329862356186
2019-03-22 15:42:47	2	F9	ICL_199	0.0	b	-	absorbance	600_nm	0.11460000276565553	0.11525833234190941	-0.0006583295762538771
2019-03-22 15:42:47	2	G9	ICL_208B	0.0	b	-	absorbance	600_nm	0.11050000041723253	0.11525833234190941	-0.004758331924676881
2019-03-22 15:42:47	2	H9	BLANK	0.0	b	-	absorbance	600_nm	0.11980000138282774	0.11525833234190941	0.004541669040918336
2019-03-22 15:42:47	2	A10	ICL_101	0.0	b	-	absorbance	600_nm	0.11720000207424165	0.11525833234190941	0.0019416697323322435
2019-03-22 15:42:47	2	B10	ICL_117	0.0	b	-	absorbance	600_nm	0.11590000241994858	0.11525833234190941	0.0006416700780391693
2019-03-22 15:42:47	2	C10	ICL_186A	0.0	b	-	absorbance	600_nm	0.1080000028014183	0.11525833234190941	-0.007258329540491104
2019-03-22 15:42:47	2	D10	ICL_101	0.0	b	-	absorbance	600_nm	0.10639999806880952	0.11525833234190941	-0.008858334273099885
2019-03-22 15:42:47	2	E10	ICL_117	0.0	b	-	absorbance	600_nm	0.11010000109672546	0.11525833234190941	-0.005158331245183945
2019-03-22 15:42:47	2	F10	ICL_101	0.0	b	-	absorbance	600_nm	0.11339999735355374	0.11525833234190941	-0.0018583349883556644
2019-03-22 15:42:47	2	G10	ICL_117	0.0	b	-	absorbance	600_nm	0.11469999700784685	0.11525833234190941	-0.0005583353340625624
2019-03-22 15:42:47	2	H10	BLANK	0.0	b	-	absorbance	600_nm	0.119999997317791	0.11525833234190941	0.00474166497588159
2019-03-22 15:42:47	2	A11	ICL_139A	0.0	b	-	absorbance	600_nm	0.1062999963760376	0.11525833234190941	-0.008958335965871811
2019-03-22 15:42:47	2	B11	ICL_132	0.0	b	-	absorbance	600_nm	0.11150000244379044	0.11525833234190941	-0.0037583298981189728
2019-03-22 15:42:47	2	C11	ICL_186B	0.0	b	-	absorbance	600_nm	0.11829999834299088	0.11525833234190941	0.0030416660010814667
2019-03-22 15:42:47	2	D11	ICL_139A	0.0	b	-	absorbance	600_nm	0.11010000109672546	0.11525833234190941	-0.005158331245183945
2019-03-22 15:42:47	2	E11	ICL_132	0.0	b	-	absorbance	600_nm	0.10649999976158142	0.11525833234190941	-0.008758332580327988
2019-03-22 15:42:47	2	F11	ICL_139A	0.0	b	-	absorbance	600_nm	0.11620000004768373	0.11525833234190941	0.0009416677057743211
2019-03-22 15:42:47	2	G11	ICL_132	0.0	b	-	absorbance	600_nm	0.11169999837875366	0.11525833234190941	-0.0035583339631557465
2019-03-22 15:42:47	2	H11	BLANK	0.0	b	-	absorbance	600_nm	0.11469999700784685	0.11525833234190941	-0.0005583353340625624
2019-03-22 15:42:47	2	A12	ICL_103	0.0	b	-	absorbance	600_nm	0.11620000004768373	0.11525833234190941	0.0009416677057743211
2019-03-22 15:42:47	2	B12	ICL_48	0.0	b	-	absorbance	600_nm	0.11540000140666963	0.11525833234190941	0.000141669064760222
2019-03-22 15:42:47	2	C12	ICL_170	0.0	b	-	absorbance	600_nm	0.11909999698400495	0.11525833234190941	0.003841664642095538
2019-03-22 15:42:47	2	D12	ICL_103	0.0	b	-	absorbance	600_nm	0.11580000072717668	0.11525833234190941	0.0005416683852672716
2019-03-22 15:42:47	2	E12	ICL_48	0.0	b	-	absorbance	600_nm	0.1152999997138977	0.11525833234190941	4.166737198829651e-05
2019-03-22 15:42:47	2	F12	ICL_103	0.0	b	-	absorbance	600_nm	0.11710000038146973	0.11525833234190941	0.001841668039560318
2019-03-22 15:42:47	2	G12	ICL_48	0.0	b	-	absorbance	600_nm	0.11089999973773956	0.11525833234190941	-0.004358332604169846
2019-03-22 15:42:47	2	H12	BLANK	0.0	b	-	absorbance	600_nm	0.11330000311136244	0.11525833234190941	-0.001958329230546965
2019-03-22 15:42:47	2	A1	ICL_116	0.0	b	-	absorbance	750_nm	0.11649999767541885	0.11583333276212215	0.0006666649132966995
2019-03-22 15:42:47	2	B1	ICL_160	0.0	b	-	absorbance	750_nm	0.1143999993801117	0.11583333276212215	-0.00143333338201046
2019-03-22 15:42:47	2	C1	ICL_201	0.0	b	-	absorbance	750_nm	0.12099999934434892	0.11583333276212215	0.005166666582226767
2019-03-22 15:42:47	2	D1	ICL_116	0.0	b	-	absorbance	750_nm	0.11800000071525575	0.11583333276212215	0.002166667953133597
2019-03-22 15:42:47	2	E1	ICL_160	0.0	b	-	absorbance	750_nm	0.12070000171661376	0.11583333276212215	0.004866668954491601
2019-03-22 15:42:47	2	F1	ICL_116	0.0	b	-	absorbance	750_nm	0.1152999997138977	0.11583333276212215	-0.0005333330482244492
2019-03-22 15:42:47	2	G1	ICL_160	0.0	b	-	absorbance	750_nm	0.11429999768733977	0.11583333276212215	-0.0015333350747823854
2019-03-22 15:42:47	2	H1	ICL_201	0.0	b	-	absorbance	750_nm	0.12039999663829805	0.11583333276212215	0.004566663876175894
2019-03-22 15:42:47	2	A2	ICL_112	0.0	b	-	absorbance	750_nm	0.10760000348091124	0.11583333276212215	-0.008233329281210913
2019-03-22 15:42:47	2	B2	ICL_129A	0.0	b	-	absorbance	750_nm	0.12860000133514404	0.11583333276212215	0.012766668573021889
2019-03-22 15:42:47	2	C2	ICL_172	0.0	b	-	absorbance	750_nm	0.11089999973773956	0.11583333276212215	-0.004933333024382591
2019-03-22 15:42:47	2	D2	ICL_112	0.0	b	-	absorbance	750_nm	0.1128000020980835	0.11583333276212215	-0.003033330664038658
2019-03-22 15:42:47	2	E2	ICL_129A	0.0	b	-	absorbance	750_nm	0.10849999636411667	0.11583333276212215	-0.0073333363980054855
2019-03-22 15:42:47	2	F2	ICL_112	0.0	b	-	absorbance	750_nm	0.1145000010728836	0.11583333276212215	-0.0013333316892385483
2019-03-22 15:42:47	2	G2	ICL_129A	0.0	b	-	absorbance	750_nm	0.1080000028014183	0.11583333276212215	-0.00783332996070385
2019-03-22 15:42:47	2	H2	ICL_172	0.0	b	-	absorbance	750_nm	0.11500000208616255	0.11583333276212215	-0.000833330675959601
2019-03-22 15:42:47	2	A3	ICL_163	0.0	b	-	absorbance	750_nm	0.11100000143051147	0.11583333276212215	-0.00483333133161068
2019-03-22 15:42:47	2	B3	ICL_129B	0.0	b	-	absorbance	750_nm	0.11230000108480452	0.11583333276212215	-0.003533331677317633
2019-03-22 15:42:47	2	C3	ICL_184BA	0.0	b	-	absorbance	750_nm	0.11479999870061874	0.11583333276212215	-0.0010333340615034103
2019-03-22 15:42:47	2	D3	ICL_163	0.0	b	-	absorbance	750_nm	0.11670000106096268	0.11583333276212215	0.0008666682988405228
2019-03-22 15:42:47	2	E3	ICL_129B	0.0	b	-	absorbance	750_nm	0.11159999668598176	0.11583333276212215	-0.00423333607614039
2019-03-22 15:42:47	2	F3	ICL_163	0.0	b	-	absorbance	750_nm	0.11429999768733977	0.11583333276212215	-0.0015333350747823854
2019-03-22 15:42:47	2	G3	ICL_129B	0.0	b	-	absorbance	750_nm	0.11230000108480452	0.11583333276212215	-0.003533331677317633
2019-03-22 15:42:47	2	H3	ICL_184BA	0.0	b	-	absorbance	750_nm	0.1145000010728836	0.11583333276212215	-0.0013333316892385483
2019-03-22 15:42:47	2	A4	ICL_24	0.0	b	-	absorbance	750_nm	0.11460000276565553	0.11583333276212215	-0.0012333299964666228
2019-03-22 15:42:47	2	B4	ICL_20BA	0.0	b	-	absorbance	750_nm	0.1111000031232834	0.11583333276212215	-0.004733329638838754
2019-03-22 15:42:47	2	C4	ICL_186A	0.0	b	-	absorbance	750_nm	0.11559999734163286	0.11583333276212215	-0.00023333542048929734
2019-03-22 15:42:47	2	D4	ICL_24	0.0	b	-	absorbance	750_nm	0.11630000174045566	0.11583333276212215	0.00046666897833350096
2019-03-22 15:42:47	2	E4	ICL_20BA	0.0	b	-	absorbance	750_nm	0.1111999973654747	0.11583333276212215	-0.004633335396647453
2019-03-22 15:42:47	2	F4	ICL_24	0.0	b	-	absorbance	750_nm	0.11389999836683272	0.11583333276212215	-0.001933334395289435
2019-03-22 15:42:47	2	G4	ICL_20BA	0.0	b	-	absorbance	750_nm	0.11190000176429747	0.11583333276212215	-0.003933330997824683
2019-03-22 15:42:47	2	H4	ICL_186A	0.0	b	-	absorbance	750_nm	0.11309999972581865	0.11583333276212215	-0.0027333330363035063
2019-03-22 15:42:47	2	A5	ICL_118B	0.0	b	-	absorbance	750_nm	0.11230000108480452	0.11583333276212215	-0.003533331677317633
2019-03-22 15:42:47	2	B5	ICL_60	0.0	b	-	absorbance	750_nm	0.11169999837875366	0.11583333276212215	-0.004133334383368492
2019-03-22 15:42:47	2	C5	ICL_186B	0.0	b	-	absorbance	750_nm	0.11559999734163286	0.11583333276212215	-0.00023333542048929734
2019-03-22 15:42:47	2	D5	ICL_118B	0.0	b	-	absorbance	750_nm	0.11810000240802765	0.11583333276212215	0.0022666696459054947
2019-03-22 15:42:47	2	E5	ICL_60	0.0	b	-	absorbance	750_nm	0.11089999973773956	0.11583333276212215	-0.004933333024382591
2019-03-22 15:42:47	2	F5	ICL_118B	0.0	b	-	absorbance	750_nm	0.11949999630451202	0.11583333276212215	0.0036666635423898697
2019-03-22 15:42:47	2	G5	ICL_60	0.0	b	-	absorbance	750_nm	0.11649999767541885	0.11583333276212215	0.0006666649132966995
2019-03-22 15:42:47	2	H5	ICL_186B	0.0	b	-	absorbance	750_nm	0.11249999701976776	0.11583333276212215	-0.003333335742354393
2019-03-22 15:42:47	2	A6	ICL_100	0.0	b	-	absorbance	750_nm	0.10830000042915344	0.11583333276212215	-0.007533332332968712
2019-03-22 15:42:47	2	B6	ICL_144	0.0	b	-	absorbance	750_nm	0.12290000170469285	0.11583333276212215	0.0070666689425707
2019-03-22 15:42:47	2	C6	ICL_170	0.0	b	-	absorbance	750_nm	0.11240000277757643	0.11583333276212215	-0.0034333299845457216
2019-03-22 15:42:47	2	D6	ICL_100	0.0	b	-	absorbance	750_nm	0.11309999972581865	0.11583333276212215	-0.0027333330363035063
2019-03-22 15:42:47	2	E6	ICL_144	0.0	b	-	absorbance	750_nm	0.1111999973654747	0.11583333276212215	-0.004633335396647453
2019-03-22 15:42:47	2	F6	ICL_100	0.0	b	-	absorbance	750_nm	0.11069999635219574	0.11583333276212215	-0.0051333364099264145
2019-03-22 15:42:47	2	G6	ICL_144	0.0	b	-	absorbance	750_nm	0.11299999803304672	0.11583333276212215	-0.002833334729075432
2019-03-22 15:42:47	2	H6	ICL_170	0.0	b	-	absorbance	750_nm	0.1151999980211258	0.11583333276212215	-0.0006333347409963608
2019-03-22 15:42:47	2	A7	ICL_108	0.0	b	-	absorbance	750_nm	0.11490000039339066	0.11583333276212215	-0.0009333323687314987
2019-03-22 15:42:47	2	B7	ICL_41	0.0	b	-	absorbance	750_nm	0.11959999799728395	0.11583333276212215	0.003766665235161795
2019-03-22 15:42:47	2	C7	ICL_201	0.0	b	-	absorbance	750_nm	0.11469999700784685	0.11583333276212215	-0.001133335754275308
2019-03-22 15:42:47	2	D7	ICL_108	0.0	b	-	absorbance	750_nm	0.11729999631643295	0.11583333276212215	0.0014666635543107986
2019-03-22 15:42:47	2	E7	ICL_41	0.0	b	-	absorbance	750_nm	0.11339999735355374	0.11583333276212215	-0.00243333540856841
2019-03-22 15:42:47	2	F7	ICL_108	0.0	b	-	absorbance	750_nm	0.1145000010728836	0.11583333276212215	-0.0013333316892385483
2019-03-22 15:42:47	2	G7	ICL_41	0.0	b	-	absorbance	750_nm	0.11479999870061874	0.11583333276212215	-0.0010333340615034103
2019-03-22 15:42:47	2	H7	BLANK	0.0	b	-	absorbance	750_nm	0.1168999969959259	0.11583333276212215	0.001066664233803749
2019-03-22 15:42:47	2	A8	ICL_115	0.0	b	-	absorbance	750_nm	0.10729999840259552	0.11583333276212215	-0.008533334359526634
2019-03-22 15:42:47	2	B8	ICL_114B	0.0	b	-	absorbance	750_nm	0.10849999636411667	0.11583333276212215	-0.0073333363980054855
2019-03-22 15:42:47	2	C8	ICL_172	0.0	b	-	absorbance	750_nm	0.1111999973654747	0.11583333276212215	-0.004633335396647453
2019-03-22 15:42:47	2	D8	ICL_115	0.0	b	-	absorbance	750_nm	0.10980000346899033	0.11583333276212215	-0.006033329293131828
2019-03-22 15:42:47	2	E8	ICL_114B	0.0	b	-	absorbance	750_nm	0.11320000141859055	0.11583333276212215	-0.0026333313435316086
2019-03-22 15:42:47	2	F8	ICL_115	0.0	b	-	absorbance	750_nm	0.1177000030875206	0.11583333276212215	0.0018666703253984451
2019-03-22 15:42:47	2	G8	ICL_114B	0.0	b	-	absorbance	750_nm	0.1193000003695488	0.11583333276212215	0.0034666676074266434
2019-03-22 15:42:47	2	H8	BLANK	0.0	b	-	absorbance	750_nm	0.1152999997138977	0.11583333276212215	-0.0005333330482244492
2019-03-22 15:42:47	2	A9	ICL_199	0.0	b	-	absorbance	750_nm	0.11410000175237656	0.11583333276212215	-0.0017333310097455978
2019-03-22 15:42:47	2	B9	ICL_208B	0.0	b	-	absorbance	750_nm	0.10809999704360962	0.11583333276212215	-0.007733335718512535
2019-03-22 15:42:47	2	C9	ICL_184BA	0.0	b	-	absorbance	750_nm	0.1145000010728836	0.11583333276212215	-0.0013333316892385483
2019-03-22 15:42:47	2	D9	ICL_199	0.0	b	-	absorbance	750_nm	0.11400000005960464	0.11583333276212215	-0.0018333327025175095
2019-03-22 15:42:47	2	E9	ICL_208B	0.0	b	-	absorbance	750_nm	0.1071000024676323	0.11583333276212215	-0.00873333029448986
2019-03-22 15:42:47	2	F9	ICL_199	0.0	b	-	absorbance	750_nm	0.11429999768733977	0.11583333276212215	-0.0015333350747823854
2019-03-22 15:42:47	2	G9	ICL_208B	0.0	b	-	absorbance	750_nm	0.11069999635219574	0.11583333276212215	-0.0051333364099264145
2019-03-22 15:42:47	2	H9	BLANK	0.0	b	-	absorbance	750_nm	0.1200999990105629	0.11583333276212215	0.0042666662484407425
2019-03-22 15:42:47	2	A10	ICL_101	0.0	b	-	absorbance	750_nm	0.1168000027537346	0.11583333276212215	0.0009666699916124483
2019-03-22 15:42:47	2	B10	ICL_117	0.0	b	-	absorbance	750_nm	0.1177000030875206	0.11583333276212215	0.0018666703253984451
2019-03-22 15:42:47	2	C10	ICL_186A	0.0	b	-	absorbance	750_nm	0.10849999636411667	0.11583333276212215	-0.0073333363980054855
2019-03-22 15:42:47	2	D10	ICL_101	0.0	b	-	absorbance	750_nm	0.10779999941587448	0.11583333276212215	-0.008033333346247673
2019-03-22 15:42:47	2	E10	ICL_117	0.0	b	-	absorbance	750_nm	0.11180000007152556	0.11583333276212215	-0.004033332690596594
2019-03-22 15:42:47	2	F10	ICL_101	0.0	b	-	absorbance	750_nm	0.11379999667406082	0.11583333276212215	-0.0020333360880613327
2019-03-22 15:42:47	2	G10	ICL_117	0.0	b	-	absorbance	750_nm	0.11219999939203262	0.11583333276212215	-0.003633333370089531
2019-03-22 15:42:47	2	H10	BLANK	0.0	b	-	absorbance	750_nm	0.11580000072717668	0.11583333276212215	-3.33320349454741e-05
2019-03-22 15:42:47	2	A11	ICL_139A	0.0	b	-	absorbance	750_nm	0.10849999636411667	0.11583333276212215	-0.0073333363980054855
2019-03-22 15:42:47	2	B11	ICL_132	0.0	b	-	absorbance	750_nm	0.11330000311136244	0.11583333276212215	-0.002533329650759711
2019-03-22 15:42:47	2	C11	ICL_186B	0.0	b	-	absorbance	750_nm	0.11890000104904175	0.11583333276212215	0.003066668286919594
2019-03-22 15:42:47	2	D11	ICL_139A	0.0	b	-	absorbance	750_nm	0.11410000175237656	0.11583333276212215	-0.0017333310097455978
2019-03-22 15:42:47	2	E11	ICL_132	0.0	b	-	absorbance	750_nm	0.1094999983906746	0.11583333276212215	-0.006333334371447549
2019-03-22 15:42:47	2	F11	ICL_139A	0.0	b	-	absorbance	750_nm	0.11779999732971193	0.11583333276212215	0.0019666645675897737
2019-03-22 15:42:47	2	G11	ICL_132	0.0	b	-	absorbance	750_nm	0.11010000109672546	0.11583333276212215	-0.00573333166539669
